repo,commit,tool,rule_id,severity,file,line,masked_value,fingerprint,verdict,reason
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-gcm.yaml,10,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-gcm.yaml:generic-api-key:10,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml,12,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml:generic-api-key:12,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml,14,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml:generic-api-key:14,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml,27,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml:generic-api-key:27,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml,29,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml:generic-api-key:29,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml,33,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml:generic-api-key:33,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml,19,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml:generic-api-key:19,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml,23,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml:generic-api-key:23,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml,25,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml:generic-api-key:25,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml,30,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml:generic-api-key:30,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml,32,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml:generic-api-key:32,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml,19,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml:generic-api-key:19,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml,23,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml:generic-api-key:23,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml,25,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml:generic-api-key:25,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml,30,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml:generic-api-key:30,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml,32,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml:generic-api-key:32,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml,12,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml:generic-api-key:12,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml,14,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml:generic-api-key:14,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml,22,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml:generic-api-key:22,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml,24,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml:generic-api-key:24,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml,28,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml:generic-api-key:28,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml,10,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml:generic-api-key:10,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml,14,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml:generic-api-key:14,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml,16,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml:generic-api-key:16,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml,30,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml:generic-api-key:30,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml,32,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/secret-box-first.yaml:generic-api-key:32,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/localhost__/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/localhost__/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/encryption-configs/no-kms-provider.yaml,10,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/encryption-configs/no-kms-provider.yaml:generic-api-key:10,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__/apiserver-loopback-client__/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__/apiserver-loopback-client__/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,"staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__10.0.0.1,127.0.0.1/key",1,REDACTED,"staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__10.0.0.1,127.0.0.1/key:private-key:1",TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,"staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__10.0.0.1,127.0.0.1/test.com__10.0.0.1/key",1,REDACTED,"staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__10.0.0.1,127.0.0.1/test.com__10.0.0.1/key:private-key:1",TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/localhost__/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/localhost__/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/test.com__/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/test.com__/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/test.com_star.test.com_/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost__127.0.0.1/test.com_star.test.com_/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost_test.com_127.0.0.1/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/localhost_test.com_127.0.0.1/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/test.com__/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/test.com__/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/server/options/testdata/test.com__/localhost__/key,1,REDACTED,staging/src/k8s.io/apiserver/pkg/server/options/testdata/test.com__/localhost__/key:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/storage/etcd3/testing/testingcert/certificates.go,91,REDACTED,staging/src/k8s.io/apiserver/pkg/storage/etcd3/testing/testingcert/certificates.go:private-key:91,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go,22,REDACTED,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go:private-key:22,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go,132,REDACTED,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go:private-key:132,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go,199,REDACTED,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go:private-key:199,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/pkg/util/x509metrics/server_cert_deprecations_test.go,101,REDACTED,staging/src/k8s.io/apiserver/pkg/util/x509metrics/server_cert_deprecations_test.go:private-key:101,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/oidc_test.go,4552,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/oidc_test.go:generic-api-key:4552,FP,uuid
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_1.pem,1,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_1.pem:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_2.pem,1,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_2.pem:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_3.pem,1,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/ecdsa_3.pem:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_1.pem,1,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_1.pem:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_2.pem,1,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_2.pem:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_3.pem,1,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/oidc/testdata/rsa_3.pem:private-key:1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/certs_test.go,62,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/certs_test.go:private-key:62,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/certs_test.go,110,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/certs_test.go:private-key:110,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/webhook_v1_test.go,496,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/webhook_v1_test.go:generic-api-key:496,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/webhook_v1beta1_test.go,493,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/webhook/webhook_v1beta1_test.go:generic-api-key:493,FP,literal placeholder
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authorizer/webhook/certs_test.go,62,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authorizer/webhook/certs_test.go:private-key:62,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/apiserver/plugin/pkg/authorizer/webhook/certs_test.go,110,REDACTED,staging/src/k8s.io/apiserver/plugin/pkg/authorizer/webhook/certs_test.go:private-key:110,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,private-key,,staging/src/k8s.io/client-go/plugin/pkg/client/auth/exec/exec_test.go,71,REDACTED,staging/src/k8s.io/client-go/plugin/pkg/client/auth/exec/exec_test.go:private-key:71,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/client-go/tools/clientcmd/loader_test.go,737,REDACTED,staging/src/k8s.io/client-go/tools/clientcmd/loader_test.go:generic-api-key:737,FP,long identifier or type name
kubernetes,b2ec8b6fefac,gitleaks,generic-api-key,,staging/src/k8s.io/client-go/tools/clientcmd/loader_test.go,741,REDACTED,staging/src/k8s.io/client-go/tools/clientcmd/loader_test.go:generic-api-key:741,FP,long identifier or type name
